scene,button,path,active,canvasX,canvasY,width,height,graphic,persistentCalls
"Assets/Scenes/FanjianGDlie.unity","Button.","Canvas/RawImage 1/RawImage/Button.",true,223.4,-56.55,65.94,32.01,"UISprite","Gongdi4.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 7/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/FanjianGDlie.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 6/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","124","Canvas/RawImage 1/RawImage/RawImage 5/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDlie.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDlie.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDlie.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button000","Canvas/RawImage 1/RawImage/Button000",true,-53.61,-56.5,66.16,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 17","Canvas/RawImage 1/RawImage/Button 17",true,-213.17,-93.46,23.34,14.39,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDlie.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 15","Canvas/RawImage 1/RawImage/Button 15",true,-6.33,131.04,177.64,20.36,"UISprite","FanjianGD.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","123","Canvas/RawImage 1/RawImage/RawImage 2/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDlie.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,-6.33,43,177.64,140.72,"UISprite","FanjianGD.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","123","Canvas/RawImage 1/RawImage/123",true,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDlie.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 7/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/FanjianGDlie.unity","Button00","Canvas/RawImage 1/RawImage/Button00",true,169.4,187.99,25.12,29.26,"UISprite","Ziyou1.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 5","Canvas/RawImage 1/RawImage/Button 5",true,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button. 1","Canvas/RawImage 1/RawImage/Button. 1",true,-131.92,45.81,17.06,14.1,"UISprite","FanjianZu.GoNextScene"
"Assets/Scenes/FanjianGDlie.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 1/Button 4",false,158,142.69,47.14,23.33,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 7/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 24","Canvas/RawImage 1/RawImage/RawImage 6/Button 24",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDlie.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 5/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","124","Canvas/RawImage 1/RawImage/RawImage 3/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 10","Canvas/RawImage 1/RawImage/Button 10",true,115.38,-56.5,39.05,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 14","Canvas/RawImage 1/RawImage/Button 14",true,173.55,131.04,176.24,20.34,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 6/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 26","Canvas/RawImage 1/RawImage/RawImage 6/Button 26",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 2/Button 2",false,93.32,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 1/Button 2",false,92.39,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 11","Canvas/RawImage 1/RawImage/RawImage 6/Button 11",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 7/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 7/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 5/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 6/Button 6",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 6/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 5/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 7/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","124","Canvas/RawImage 1/RawImage/RawImage 5/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 8","Canvas/RawImage 1/RawImage/RawImage 7/Button 8",false,121.77,39.41,25.43,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button00","Canvas/RawImage 1/RawImage/Button00",true,-179.31,-93.46,25.61,14.39,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/Button 1",true,162.63,-56.5,39.07,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 6","Canvas/RawImage 1/RawImage/Button 6",true,14.2,185.08,42.02,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","125","Canvas/RawImage 1/RawImage/RawImage 2/125",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 3/Button 1",false,181.59,178.36,25.74,21.71,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 7/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 6/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 5/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 9","Canvas/RawImage 1/RawImage/Button 9",true,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 6/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 27","Canvas/RawImage 1/RawImage/RawImage 6/Button 27",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 7/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 5/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","123","Canvas/RawImage 1/RawImage/123",true,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","125","Canvas/RawImage 1/RawImage/RawImage 4/125",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 7/Button 1",false,169.33,187.39,24.46,29.8,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 5/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/Button 3",true,-153.36,185.25,63.73,35.5,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 5/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 5/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 2/Button 3",false,32.27,-176.67,56.68,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 5/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 1/Button 1",false,152.9,-176.63,57.23,22.17,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button.","Canvas/RawImage 1/RawImage/Button.",true,223.4,-56.55,65.94,32.01,"UISprite","Gongdi2.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 7/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 6/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button000","Canvas/RawImage 1/RawImage/Button000",true,-53.61,-56.5,66.16,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 17","Canvas/RawImage 1/RawImage/Button 17",true,-213.17,-93.46,23.34,14.39,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","124","Canvas/RawImage 1/RawImage/RawImage 1/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 15","Canvas/RawImage 1/RawImage/Button 15",true,-6.33,131.04,177.64,20.36,"UISprite","FanjianGDdao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,-6.23,43,177.84,140.72,"UISprite","FanjianGDdao.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","124","Canvas/RawImage 1/RawImage/RawImage 7/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 7/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/FanjianGDliedao.unity","Button00","Canvas/RawImage 1/RawImage/Button00",true,169.4,187.99,25.12,29.26,"UISprite","Ziyou1.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","125","Canvas/RawImage 1/RawImage/RawImage 6/125",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGDliedao.unity","Button 5","Canvas/RawImage 1/RawImage/Button 5",true,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button. 1","Canvas/RawImage 1/RawImage/Button. 1",true,-131.92,45.81,17.06,14.1,"UISprite","FanjianZu.GoNextScene"
"Assets/Scenes/FanjianGDliedao.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 1/Button 4",false,158,142.69,47.14,23.33,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 7/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 24","Canvas/RawImage 1/RawImage/RawImage 6/Button 24",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGDliedao.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 5/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/Gongdi3.unity","123","Canvas/123",false,0,0,0,0,"UISprite",""
"Assets/Scenes/Gongdi3.unity","Button0","Canvas/Button0",false,0,0,0,0,"UISprite","JiXu.Click"
"Assets/Scenes/Gongdi3.unity","Button .","Canvas/Button .",false,0,0,0,0,"UISprite","FanjianGD.GoNextScene"
"Assets/Scenes/Gongdi4.unity","123","Canvas/123",false,0,0,0,0,"UISprite",""
"Assets/Scenes/Gongdi4.unity","Button0","Canvas/Button0",false,0,0,0,0,"UISprite","JiXu.Click"
"Assets/Scenes/Gongdi4.unity","Button .","Canvas/Button .",false,0,0,0,0,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/ZuQiuChang.unity","Button0","Canvas/Button0",false,0,0,0,0,"UISprite","JiXu2.Click"
"Assets/Scenes/ZuQiuChang.unity","Button .","Canvas/Button .",false,0,0,0,0,"UISprite","FanjianZu.GoNextScene"
"Assets/Scenes/ZuQiuChang.unity","123","Canvas/123",false,0,0,0,0,"UISprite",""
"Assets/Scenes/ZuQiuChang2.unity","Button0","Canvas/Button0",false,0,0,0,0,"UISprite","JiXu2.Click"
"Assets/Scenes/ZuQiuChang2.unity","Button .","Canvas/Button .",false,0,0,0,0,"UISprite","FanjianZulie.GoNextScene"
"Assets/Scenes/ZuQiuChang2.unity","123","Canvas/123",false,0,0,0,0,"UISprite",""
"Assets/Scenes/FanjianZu.unity","123","Canvas/RawImage 1/RawImage/RawImage 4/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianZu.unity","Button 10","Canvas/RawImage 1/RawImage/Button 10",true,115.38,-56.5,39.05,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 14","Canvas/RawImage 1/RawImage/Button 14",true,173.55,131.04,176.24,20.34,"UISprite","FanjianZulie.GoNextScene"
"Assets/Scenes/FanjianZu.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 6/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","FanjianZu.GoNextScene"
"Assets/Scenes/FanjianZu.unity","Button 26","Canvas/RawImage 1/RawImage/RawImage 6/Button 26",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 2/Button 2",false,93.32,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 1/Button 2",false,92.39,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 11","Canvas/RawImage 1/RawImage/RawImage 6/Button 11",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","123","Canvas/RawImage 1/RawImage/RawImage 2/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianZu.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 7/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 7/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 5/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 6/Button 6",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 6/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/FanjianZu.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 5/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 7/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","124","Canvas/RawImage 1/RawImage/RawImage 7/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianZu.unity","124","Canvas/RawImage 1/RawImage/RawImage 1/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianZu.unity","Button 8","Canvas/RawImage 1/RawImage/RawImage 7/Button 8",false,121.77,39.41,25.43,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 1","Canvas/RawImage 1/RawImage/Button 1",true,162.63,-56.5,39.07,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianZu.unity","Button 6","Canvas/RawImage 1/RawImage/Button 6",true,14.2,185.08,42.02,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/FanjianZu.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 3/Button 1",false,181.59,178.36,25.74,21.71,"UISprite","FanjianZu.GoNextScene"
